codigo_renacyt,Investigador,Genero,URL CTI Vitae,grupo,nivel,fecha_de_inicio_de_vigencia,fecha_fin_de_vigencia,Rango de Edad,reglamento
P0013089,"SANTIVAÑEZ GUARNIZ, CESAR AUGUSTO",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13089,Carlos Monge Medrano,III,2019-10-01,2021-10-01,Entre 50 a 59 años,Reglamento 2018
P0013082,"VILLANUEVA FLORES, MARIA DEL ROCIO",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13082,Carlos Monge Medrano,III,2021-05-27,2023-05-27,Entre 60 a 69 años,Reglamento 2018
P0013077,"ALEGRIA VARONA, CIRO BENJAMIN",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13077,Maria Rostworowski,III,2019-10-01,2021-10-01,Entre 60 a 69 años,Reglamento 2018
P0013065,"CASSANO ITURRI, GIULIANA",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13065,Carlos Monge Medrano,IV,2021-05-27,2023-05-27,Entre 50 a 59 años,Reglamento 2018
P0013062,"RIZO PATRON BOYLAN DE LERNER, ROSEMARY JANE",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13062,Carlos Monge Medrano,III,2020-06-08,2022-06-08,Entre 70 a 79 años,Reglamento 2018
P0013060,"CALLIRGOS PATRONI, JUAN CARLOS",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13060,Carlos Monge Medrano,III,2020-09-16,2022-09-16,Entre 50 a 59 años,Reglamento 2018
P0013055,"VARGAS NEUMANN, JULIO HERNAN",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13055,Carlos Monge Medrano,III,2019-10-01,2021-10-01,Entre 80 a 89 años,Reglamento 2018
P0013051,"MARQUINA VEGA, ORIETTA MARIA DEL PILAR",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13051,Maria Rostworowski,I,2021-07-30,2024-07-30,Entre 60 a 69 años,Reglamento 2018
P0013032,"MONTERO DIAZ, MARIA LUISA",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13032,Maria Rostworowski,I,2019-10-01,2022-10-01,Entre 60 a 69 años,Reglamento 2018
P0013029,"KUKURELO DEL CORRAL, MARIA DEL PILAR",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13029,Maria Rostworowski,III,2021-06-01,2023-06-01,Entre 50 a 59 años,Reglamento 2018
P0013013,"PEREZ SILVA, JORGE IVAN",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=13013,Maria Rostworowski,II,2021-05-17,2024-05-17,Entre 50 a 59 años,Reglamento 2018
P0012989,"HERNANDO NIETO, EDUARDO EMILIO",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12989,Maria Rostworowski,II,2021-05-27,2024-05-27,Entre 50 a 59 años,Reglamento 2018
P0012987,"VALDIVIESO SERRANO, LUIS HILMAR",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12987,Maria Rostworowski,II,2019-10-01,2022-10-01,Entre 50 a 59 años,Reglamento 2018
P0012978,"TORREALVA DAVILA, DANIEL ENRIQUE",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12978,Maria Rostworowski,I,2019-10-01,2022-10-01,Entre 70 a 79 años,Reglamento 2018
P0012958,"PATRON COSTA, PEPI",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12958,Carlos Monge Medrano,III,2021-05-17,2023-05-17,Entre 60 a 69 años,Reglamento 2018
P0012951,"ZEGARRA VALDIVIA, DIEGO HERNANDO",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12951,Carlos Monge Medrano,III,2020-09-24,2022-09-24,Entre 50 a 59 años,Reglamento 2018
P0012949,"DEL AGUILA MARCHENA, LEVY",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12949,Carlos Monge Medrano,III,2020-12-31,2022-12-31,Entre 50 a 59 años,Reglamento 2018
P0012947,"ULFE YOUNG, MARIA EUGENIA",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12947,Carlos Monge Medrano,III,2020-07-02,2022-07-02,Entre 50 a 59 años,Reglamento 2018
P0012944,"HERNANDEZ ASTETE, FRANCISCO JAVIER",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12944,Carlos Monge Medrano,III,2019-10-01,2021-10-01,Entre 50 a 59 años,Reglamento 2018
P0012941,"VALLE TAIMAN, AUGUSTA CECILIA",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12941,Carlos Monge Medrano,IV,2019-10-01,2021-10-01,Entre 50 a 59 años,Reglamento 2018
P0012939,"RODRIGUEZ RIVERO, LUIS ELIAS",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12939,Maria Rostworowski,II,2020-09-16,2023-09-16,Entre 50 a 59 años,Reglamento 2018
P0012938,"RODRIGUEZ LARRAIN DEGRANGE, SOFIA",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12938,Maria Rostworowski,II,2019-10-01,2022-10-01,Entre 60 a 69 años,Reglamento 2018
P0012937,"CASTRO CARPIO, AUGUSTO JOSE ANTONIO LAZARO",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12937,Carlos Monge Medrano,III,2020-09-16,2022-09-16,Entre 60 a 69 años,Reglamento 2018
P0012928,"ARIANO DEHO, EUGENIA SILVIA MARIA",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12928,Maria Rostworowski,II,2021-05-27,2024-05-27,Entre 60 a 69 años,Reglamento 2018
P0012926,"LOPEZ HERRERA, MARIA ELENA",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12926,Maria Rostworowski,I,2020-09-16,2023-09-16,Entre 70 a 79 años,Reglamento 2018
P0012911,"GAITA IPARRAGUIRRE, ROSA CECILIA",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12911,Maria Rostworowski,I,2020-06-08,2023-06-08,Entre 50 a 59 años,Reglamento 2018
P0012897,"ARCE ORTIZ, ELMER GUILLERMO",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12897,Carlos Monge Medrano,III,2021-05-27,2023-05-27,Entre 50 a 59 años,Reglamento 2018
P0012889,"BARRANTES CACERES, ROXANA MARIA IRMA",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12889,Carlos Monge Medrano,III,2020-07-02,2022-07-02,Entre 60 a 69 años,Reglamento 2018
P0012883,"GUANIRA ERAZO, JUAN MIGUEL ANGEL",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12883,Maria Rostworowski,II,2019-10-01,2022-10-01,Entre 60 a 69 años,Reglamento 2018
P0012860,"BARTRA GARDINI, GUMERCINDO",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12860,Maria Rostworowski,I,2019-10-01,2022-10-01,Entre 60 a 69 años,Reglamento 2018
P0012856,"CASTILLO BUTTERS, LUIS JAIME",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12856,Maria Rostworowski,I,2019-10-01,2022-10-01,Entre 50 a 59 años,Reglamento 2018
P0012845,"ROSAS LIZARRAGA, BLANCA SILVIA",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12845,Carlos Monge Medrano,III,2019-10-01,2021-10-01,Entre 60 a 69 años,Reglamento 2018
P0012842,"ORIHUELA PAREDES, JOSE CARLOS",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12842,Carlos Monge Medrano,II,2020-06-08,2023-06-08,Entre 40 a 49 años,Reglamento 2018
P0012840,"ESCOBAR CACERES, PATRICIA MARIA",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12840,Maria Rostworowski,I,2019-10-01,2022-10-01,Entre 50 a 59 años,Reglamento 2018
P0012837,"SUAREZ DIAZ, MARIA GUADALUPE",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12837,Maria Rostworowski,III,2019-10-01,2021-10-01,Entre 50 a 59 años,Reglamento 2018
P0012836,"OSPINA SALINAS, ESTELA ENCARNACION",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12836,Maria Rostworowski,III,2021-08-02,2023-08-02,Entre 60 a 69 años,Reglamento 2018
P0012834,"CHAVEZ FUENTES, JORGE RICHARD",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12834,Carlos Monge Medrano,III,2020-12-21,2022-12-21,Entre 50 a 59 años,Reglamento 2018
P0012829,"CANZIANI AMICO, JOSE",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12829,Carlos Monge Medrano,III,2021-07-30,2023-07-30,Entre 70 a 79 años,Reglamento 2018
P0012823,"JIMENEZ DIANDERAS, CARLOS ROLANDO",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12823,Maria Rostworowski,III,2019-10-01,2021-10-01,Entre 60 a 69 años,Reglamento 2018
P0012821,"PONCE REGALADO, MARIA DE FATIMA",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12821,Maria Rostworowski,I,2020-12-31,2023-12-31,Entre 60 a 69 años,Reglamento 2018
P0012815,"KREBS PACUSSICH, VICTOR JORGE",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12815,,,,,Entre 60 a 69 años,Reglamento 2018
P0012802,"MUÑOZ CABREJO, FANNI GENOVEVA",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12802,Carlos Monge Medrano,III,2021-06-01,2023-06-01,Entre 60 a 69 años,Reglamento 2018
P0012797,"PANFICHI HUAMAN, ALDO ITALO",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12797,Carlos Monge Medrano,III,2019-10-01,2021-10-01,Entre 60 a 69 años,Reglamento 2018
P0012770,"BLANCO VICTORIO, DANIEL JOSE",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12770,Maria Rostworowski,III,2020-12-31,2022-12-31,Entre 50 a 59 años,Reglamento 2018
P0012769,"CERON TELLO, WILLY MANUEL",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12769,Maria Rostworowski,III,2019-10-01,2021-10-01,Entre 40 a 49 años,Reglamento 2018
P0012766,"CHOEZ AGUILERA, KATHERINE ROSSMARY",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12766,Maria Rostworowski,II,2019-10-01,2022-10-01,Entre 30 a 39 años,Reglamento 2018
P0012762,"FERNANDEZ MACEDO, SANDRA ALEJANDRA",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12762,Maria Rostworowski,I,2019-10-01,2022-10-01,Entre 50 a 59 años,Reglamento 2018
P0012760,"LLULLUY NUÑEZ, DAVID",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12760,Maria Rostworowski,II,2021-06-01,2024-06-01,Entre 40 a 49 años,Reglamento 2018
P0012756,"PANDURO TENAZOA, NADIA MASAYA",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12756,Maria Rostworowski,I,2021-08-03,2024-08-03,Entre 40 a 49 años,Reglamento 2018
P0012750,"LLANOS CUENTAS, ELMER ALEJANDRO",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12750,Carlos Monge Medrano,I,2019-10-01,2022-10-01,Entre 70 a 79 años,Reglamento 2018
P0012746,"VALENCIA ARROYO, BRAULIO MARK",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12746,Carlos Monge Medrano,II,2019-10-01,2022-10-01,Entre 40 a 49 años,Reglamento 2018
P0012745,"GUTARRA VILCHEZ, ROSA BERTHA",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12745,Maria Rostworowski,I,2019-10-01,2022-10-01,Entre 60 a 69 años,Reglamento 2018
P0012744,"ORREGO SOLANO, MIGUEL ANGEL",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12744,Maria Rostworowski,I,2019-10-01,2022-10-01,Entre 40 a 49 años,Reglamento 2018
P0012732,"FERNANDEZ ALVARADO, JULIO CESAR FELIZARDO",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12732,Carlos Monge Medrano,III,2021-08-03,2023-08-03,Entre 50 a 59 años,Reglamento 2018
P0012725,"ALDORADIN PUZA, ENZO",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12725,Maria Rostworowski,III,2020-06-08,2022-06-08,Entre 30 a 39 años,Reglamento 2018
P0012710,"GUERRA BIEBERACH, GREGORY",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12710,Maria Rostworowski,II,2019-10-01,2022-10-01,Entre 30 a 39 años,Reglamento 2018
P0012700,"ESTACIO LAGUNA, ROGER",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12700,Maria Rostworowski,I,2020-09-16,2023-09-16,Entre 40 a 49 años,Reglamento 2018
P0012693,"DE LA CRUZ CALVO, AUGUSTO FERNANDO",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12693,Maria Rostworowski,I,2019-10-01,2022-10-01,Entre 40 a 49 años,Reglamento 2018
P0012692,"VELASQUEZ VERGARA, CARLOMAGNO RONALD",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12692,,,,,Entre 60 a 69 años,Reglamento 2018
P0012691,"REBAZA ALFARO, CARMELA SUSANA",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12691,Maria Rostworowski,I,2019-10-01,2022-10-01,Entre 60 a 69 años,Reglamento 2018
P0012668,"FRANCO RODRIGUEZ, ROSENDO",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12668,Maria Rostworowski,I,2020-09-24,2023-09-24,Entre 50 a 59 años,Reglamento 2018
P0012655,"PAJUELO TRAVEZAÑO, MONICA JEHNNY",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12655,Carlos Monge Medrano,II,2019-10-01,2022-10-01,Entre 40 a 49 años,Reglamento 2018
P0012654,"YEPEZ CASTILLO, HERBERT",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12654,Maria Rostworowski,I,2021-06-01,2024-06-01,Entre 40 a 49 años,Reglamento 2018
P0012652,"ASSUREIRA ESPINOZA, MARCO ANTONIO",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12652,Maria Rostworowski,III,2020-09-24,2022-09-24,Entre 50 a 59 años,Reglamento 2018
P0012650,"MIALHE MATONNIER, ERIC LOUIS",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12650,Carlos Monge Medrano,I,2021-05-04,2024-05-04,Entre 60 a 69 años,Reglamento 2018
P0012645,"RIMAC BELTRAN, ROCIO",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12645,Maria Rostworowski,I,2019-10-01,2022-10-01,Entre 30 a 39 años,Reglamento 2018
P0012644,"HURTADO CASTILLO, RAQUEL ENMA ",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12644,Maria Rostworowski,I,2019-10-01,2022-10-01,Entre 30 a 39 años,Reglamento 2018
P0012643,"CCAHUANA VASQUEZ, RENZO ALBERTO",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12643,Carlos Monge Medrano,II,2019-10-01,2022-10-01,Entre 40 a 49 años,Reglamento 2018
P0012639,"YARLEQUE MEDINA, MANUEL AUGUSTO",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12639,Carlos Monge Medrano,III,2019-10-01,2021-10-01,Entre 50 a 59 años,Reglamento 2018
P0012632,"MAMANI CATO, RUBEN HERBERHT",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12632,Maria Rostworowski,I,2020-05-07,2023-05-07,Entre 40 a 49 años,Reglamento 2018
P0012625,"ALTAMIRANO SIERRA, ALÍ JEFFERSO",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12625,Carlos Monge Medrano,III,2019-10-01,2021-10-01,Entre 30 a 39 años,Reglamento 2018
P0012624,"ESPINOZA MONTES, FRANCISCO ALEJANDRO",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12624,Maria Rostworowski,II,2021-07-30,2024-07-30,Entre 60 a 69 años,Reglamento 2018
P0012619,"GARCIA VASQUEZ, AUREA",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12619,Carlos Monge Medrano,III,2019-10-01,2021-10-01,Entre 50 a 59 años,Reglamento 2018
P0012593,"ANGULO JIMENEZ, CARLOS EDUARDO",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12593,Maria Rostworowski,I,2019-10-01,2022-10-01,Entre 40 a 49 años,Reglamento 2018
P0012582,"PILLIHUAMAN ZAMBRANO, ADOLFO",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12582,Carlos Monge Medrano,III,2019-10-01,2021-10-01,Entre 50 a 59 años,Reglamento 2018
P0012581,"GUERRA GUERRA, JORGE LEONCIO",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12581,Maria Rostworowski,III,2021-06-01,2023-06-01,Entre 50 a 59 años,Reglamento 2018
P0012572,"HORNA RODRIGUEZ DE ZIMMERMANN, JULIA VIVIANA",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12572,Carlos Monge Medrano,II,2019-10-01,2022-10-01,Entre 50 a 59 años,Reglamento 2018
P0012557,"ESPINOZA NUÑEZ, ERICK",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12557,Carlos Monge Medrano,III,2021-08-02,2023-08-02,Entre 40 a 49 años,Reglamento 2018
P0012556,"ARAUJO PANTOJA, PATRICIA",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12556,Maria Rostworowski,III,2021-08-02,2023-08-02,Entre 40 a 49 años,Reglamento 2018
P0012554,"ARBAÑIL HUAMAN, HUGO CESAR",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12554,Maria Rostworowski,I,2019-10-01,2022-10-01,Entre 60 a 69 años,Reglamento 2018
P0012546,"CONTRERAS SALAZAR, GUADALUPE VICTORIA",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12546,Maria Rostworowski,III,2019-10-01,2021-10-01,Entre 60 a 69 años,Reglamento 2018
P0012542,"VALVERDE GUZMAN, QUINO MARTIN",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12542,Maria Rostworowski,I,2019-10-01,2022-10-01,Entre 60 a 69 años,Reglamento 2018
P0012538,"SALINAS REVILLA, NORMA",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12538,Carlos Monge Medrano,I,2019-10-01,2022-10-01,Entre 60 a 69 años,Reglamento 2018
P0012536,"DARIAS CACERES, MARIA",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12536,Carlos Monge Medrano,I,2019-10-01,2022-10-01,Entre 40 a 49 años,Reglamento 2018
P0012534,"MORERA JULCA, SERGIO BYRON",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12534,Carlos Monge Medrano,IV,2020-12-31,2022-12-31,Entre 30 a 39 años,Reglamento 2018
P0012525,"DUPONCHELLE ., FABRICE",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12525,Carlos Monge Medrano,I,2019-10-01,2022-10-01,Entre 50 a 59 años,Reglamento 2018
P0012524,"ARISTA RIVERA, MARIA TERESA",Femenino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12524,Maria Rostworowski,II,2019-10-01,2022-10-01,Entre 40 a 49 años,Reglamento 2018
P0012522,"NAVARRO FERNANDEZ, RICARDO JAVIER",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12522,Maria Rostworowski,III,2021-06-01,2023-06-01,Entre 30 a 39 años,Reglamento 2018
P0012518,"VILLA GONZALES, GUILLERMO FERNANDO",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12518,Maria Rostworowski,III,2021-06-01,2023-06-01,Entre 40 a 49 años,Reglamento 2018
P0012515,"SISNIEGAS VERGARA, CESAR EDGARDO",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12515,Carlos Monge Medrano,IV,2021-08-13,2023-08-13,Entre 60 a 69 años,Reglamento 2018
P0012510,"REATEGUI AREVALO, OSCAR",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12510,Maria Rostworowski,II,2021-05-07,2024-05-07,Entre 60 a 69 años,Reglamento 2018
P0012502,"MEJIA NOVA, FERNANDO CARLOS",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12502,Maria Rostworowski,I,2021-06-01,2024-06-01,Entre 60 a 69 años,Reglamento 2018
P0012494,"PAREDES ZEVALLOS, DANIEL LEONCIO",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12494,Maria Rostworowski,III,2019-10-01,2021-10-01,Entre 30 a 39 años,Reglamento 2018
P0012490,"HERRERA SALAZAR, JOSE LUIS",Masculino,https://ctivitae.concytec.gob.pe/appDirectorioCTI/VerDatosInvestigador.do?id_investigador=12490,Carlos Monge Medrano,IV,2021-05-04,2023-05-04,Entre 40 a 49 años,Reglamento 2018
